user_id,item_list
579,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|userCF_rec;Get Shorty (1995)|manual_rec;Casablanca (1942)|hotest_rec;Copycat (1995)|manual_rec;Braveheart (1995)|userCF_rec;Titanic (1997)|userCF_rec;Third Man, The (1949)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Rear Window (1954)|hotest_rec;Boot, Das (1981)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Searching for Bobby Fischer (1993)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
580,"Toy Story (1995)|manual_rec;Empire Strikes Back, The (1980)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Monty Python and the Holy Grail (1974)|userCF_rec;Casablanca (1942)|userCF_rec;Schindler's List (1993)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Close Shave, A (1995)|userCF_rec;Sling Blade (1996)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Psycho (1960)|userCF_rec"
581,"Shawshank Redemption, The (1994)|userCF_rec;Bridge on the River Kwai, The (1957)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Close Shave, A (1995)|userCF_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;North by Northwest (1959)|userCF_rec;Copycat (1995)|manual_rec;Lawrence of Arabia (1962)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Manchurian Candidate, The (1962)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Laura (1944)|userCF_rec"
582,"Godfather, The (1972)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Shawshank Redemption, The (1994)|userCF_rec;Four Rooms (1995)|manual_rec;Usual Suspects, The (1995)|userCF_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|userCF_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Rear Window (1954)|hotest_rec;Close Shave, A (1995)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec"
583,"Boot, Das (1981)|userCF_rec;Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Godfather, The (1972)|userCF_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Get Shorty (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Copycat (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Henry V (1989)|userCF_rec;Rear Window (1954)|hotest_rec;Amadeus (1984)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Paths of Glory (1957)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec"
584,"Close Shave, A (1995)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raging Bull (1980)|userCF_rec;Boot, Das (1981)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec"
585,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Four Rooms (1995)|manual_rec;Citizen Kane (1941)|userCF_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;North by Northwest (1959)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Godfather, The (1972)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Manchurian Candidate, The (1962)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Third Man, The (1949)|userCF_rec;Lawrence of Arabia (1962)|userCF_rec"
586,"Third Man, The (1949)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;North by Northwest (1959)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Nikita (La Femme Nikita) (1990)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;It Happened One Night (1934)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Eat Drink Man Woman (1994)|userCF_rec;As Good As It Gets (1997)|userCF_rec;Sunset Blvd. (1950)|userCF_rec;Apartment, The (1960)|userCF_rec"
587,"Toy Story (1995)|manual_rec;Citizen Kane (1941)|userCF_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Psycho (1960)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Braveheart (1995)|userCF_rec;Vertigo (1958)|userCF_rec;Day the Earth Stood Still, The (1951)|userCF_rec"
588,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;L.A. Confidential (1997)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Once Were Warriors (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Sting, The (1973)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;My Man Godfrey (1936)|userCF_rec;Godfather, The (1972)|hotest_rec;Day the Earth Stood Still, The (1951)|userCF_rec;Chasing Amy (1997)|userCF_rec;His Girl Friday (1940)|userCF_rec;Ran (1985)|userCF_rec;Raging Bull (1980)|userCF_rec"
589,"Indiana Jones and the Last Crusade (1989)|userCF_rec;Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Star Wars (1977)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Independence Day (ID4) (1996)|userCF_rec;Forrest Gump (1994)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Return of the Jedi (1983)|userCF_rec;Close Shave, A (1995)|userCF_rec;Braveheart (1995)|userCF_rec;L.A. Confidential (1997)|userCF_rec"
590,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Shall We Dance? (1996)|userCF_rec;Hoop Dreams (1994)|userCF_rec"
591,"Casablanca (1942)|userCF_rec;Toy Story (1995)|manual_rec;Vertigo (1958)|userCF_rec;Schindler's List (1993)|hotest_rec;Apocalypse Now (1979)|userCF_rec;GoldenEye (1995)|manual_rec;Third Man, The (1949)|userCF_rec;Four Rooms (1995)|manual_rec;Leaving Las Vegas (1995)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Citizen Kane (1941)|userCF_rec;Godfather, The (1972)|hotest_rec;Chinatown (1974)|userCF_rec"
592,"Toy Story (1995)|manual_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Henry V (1989)|userCF_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Waiting for Guffman (1996)|userCF_rec;Harold and Maude (1971)|userCF_rec;Much Ado About Nothing (1993)|userCF_rec;Casablanca (1942)|hotest_rec;Copycat (1995)|manual_rec;Night on Earth (1991)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Paths of Glory (1957)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Treasure of the Sierra Madre, The (1948)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Room with a View, A (1986)|userCF_rec"
593,"Shawshank Redemption, The (1994)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Usual Suspects, The (1995)|userCF_rec;Braveheart (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Contact (1997)|userCF_rec;Rear Window (1954)|hotest_rec;Close Shave, A (1995)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Lawrence of Arabia (1962)|userCF_rec;Star Wars (1977)|hotest_rec;Vertigo (1958)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;Sting, The (1973)|userCF_rec;Boot, Das (1981)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
594,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Third Man, The (1949)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;12 Angry Men (1957)|userCF_rec;Close Shave, A (1995)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec"
595,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Close Shave, A (1995)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Monty Python and the Holy Grail (1974)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Pulp Fiction (1994)|userCF_rec;Patton (1970)|userCF_rec"
596,"Third Man, The (1949)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Casablanca (1942)|userCF_rec;Close Shave, A (1995)|userCF_rec;Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;GoldenEye (1995)|manual_rec;Shawshank Redemption, The (1994)|userCF_rec;Four Rooms (1995)|manual_rec;Rear Window (1954)|userCF_rec;Good Will Hunting (1997)|userCF_rec;As Good As It Gets (1997)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
597,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;12 Angry Men (1957)|userCF_rec;Blade Runner (1982)|userCF_rec;Raise the Red Lantern (1991)|userCF_rec;Room with a View, A (1986)|userCF_rec;Amadeus (1984)|userCF_rec;Killing Fields, The (1984)|userCF_rec;Close Shave, A (1995)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec"
598,"Wrong Trousers, The (1993)|userCF_rec;Schindler's List (1993)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|userCF_rec;Get Shorty (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Copycat (1995)|manual_rec;Third Man, The (1949)|userCF_rec;Rear Window (1954)|userCF_rec;North by Northwest (1959)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Vertigo (1958)|userCF_rec;Chinatown (1974)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
599,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Silence of the Lambs, The (1991)|userCF_rec;Get Shorty (1995)|manual_rec;Rear Window (1954)|userCF_rec;Return of the Jedi (1983)|userCF_rec;North by Northwest (1959)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Close Shave, A (1995)|userCF_rec;12 Angry Men (1957)|userCF_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Great Escape, The (1963)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Godfather, The (1972)|hotest_rec"
600,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Casablanca (1942)|hotest_rec;Citizen Kane (1941)|userCF_rec;Rear Window (1954)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Apocalypse Now (1979)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Third Man, The (1949)|userCF_rec;North by Northwest (1959)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec"
601,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;GoldenEye (1995)|manual_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Shall We Dance? (1996)|userCF_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;English Patient, The (1996)|userCF_rec;Titanic (1997)|userCF_rec;Henry V (1989)|userCF_rec;Chasing Amy (1997)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Graduate, The (1967)|userCF_rec"
602,"Casablanca (1942)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;It's a Wonderful Life (1946)|userCF_rec;Rear Window (1954)|hotest_rec;Third Man, The (1949)|userCF_rec;North by Northwest (1959)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Maltese Falcon, The (1941)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Manchurian Candidate, The (1962)|userCF_rec;Eat Drink Man Woman (1994)|userCF_rec"
603,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Rear Window (1954)|userCF_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Third Man, The (1949)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Manchurian Candidate, The (1962)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;L.A. Confidential (1997)|userCF_rec;As Good As It Gets (1997)|userCF_rec;12 Angry Men (1957)|userCF_rec;Remains of the Day, The (1993)|userCF_rec"
604,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Titanic (1997)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Casablanca (1942)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;It's a Wonderful Life (1946)|userCF_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Third Man, The (1949)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Vertigo (1958)|userCF_rec;Raise the Red Lantern (1991)|userCF_rec"
